gene_names_tpm	mm_24	mm_9	mm_24_rep1	mm_9_rep1	mm_24_rep2	mm_9_rep2	mm_9_rep3
ENSMUSG00000070855	Or10ag54	-0.778387669249141	-2.94201884441168	-0.985850412861603	-0.131441234110905	-2.33580845870314	-3.16147253448104	0.583606692301656
ENSMUSG00000070867	Trabd2b	-1.33653696380151	-1.30701939882777	-1.54566826204504	-1.49377992951337	-1.0859651997229	-1.36340089870991	-1.19197911876169
ENSMUSG00000070871	Ccnyl1	1.56998535393268	1.26200130682621	1.30386840293441	1.02131768162578	0.395591507957697	1.22017762796256	1.54757518960234
ENSMUSG00000070923	Klhl9	2.72769526768064	3.20118279164689	2.5538450888287	3.40875872747996	3.06708280050553	3.37880651327291	3.41055874083547
ENSMUSG00000070934	Rraga	1.75973279643179	2.14655845274332	1.71753495662648	2.21313976759869	1.86739795638342	1.9650184604914	2.36688924807791
ENSMUSG00000070939	Tgfbrap1	1.3151169483734	1.38350523866031	0.917521121421567	1.17275375586538	1.5101390954004	1.49901108238999	1.59090329292572
ENSMUSG00000070953	Rabepk	1.43732256582494	2.01178114397916	1.89736861640521	2.13529352484727	1.84122642662099	1.87544352601169	1.629154220542
ENSMUSG00000070960	Gm19680	-0.145760133007322	0.241222712171778	0.178975911813942	-0.795736559174103	0.51234927648448	-0.454280665504	-3.32192809488736
ENSMUSG00000070972	Dnajc25	0.860273157872932	0.183228600735826	0.885728972388842	0.692665544474331	0.321609512649561	0.314774240602467	0.866993410056059
ENSMUSG00000071001	Hrct1	-0.739892422971747	0.612260012312177	0.052211370328702	0.538358374250336	0.653672745658118	0.702375625203842	-0.48852386424715
ENSMUSG00000071042	Rasgrp3	1.81494862205973	2.10451379847007	2.40752026264855	2.83540549990624	2.46783036476912	2.40222364067338	1.97272536697316
ENSMUSG00000071054	Safb	0.941655482490924	2.25491477423532	0.984511335179526	1.64085688515675	1.16467237667026	1.92629096535654	1.20564023987072
ENSMUSG00000071064	Zfp827	-1.77082064235835	-1.72988015329816	-1.56464877139656	-0.942187929672689	-1.5047919570784	-2.19360829530771	-1.79592440634073
ENSMUSG00000071072	Ptges3	2.16650143468481	2.67080861799117	3.17546168639808	3.34032170485206	0.762225484930772	2.05302199089172	3.2753757222416
ENSMUSG00000071074	Yipf3	0.497829998812769	2.17765601095982	3.17242174785517	2.03414174714326	0.497230150887875	2.57203349618734	1.07412313318219
ENSMUSG00000071076	Jund	3.49242031661873	4.48346020180874	4.23825943064211	4.61156983381814	3.1637263896309	4.16051405043342	4.44096926849151
ENSMUSG00000071078	Nr2c2ap	0.743690743388053	1.91821027598786	0.96525900188529	2.12641258017392	1.35746529955949	1.17090121532864	0.0745122867511687
ENSMUSG00000071172	Srsf3	2.73575654204824	3.06316569881218	2.74341026814978	3.03847217834473	2.81167550059312	3.33059382163125	3.27211787215025
ENSMUSG00000071176	Arhgef10	-1.07501842006844	-0.746305956920936	-0.613948392283866	-1.78931190400467	-1.35817655623209	-0.32999906379658	0.0316859646026296
ENSMUSG00000071180	Smim15	1.45330527474014	2.01426030052286	1.65681347691036	2.35076680785516	1.89804152822597	1.60012509609452	2.4774348722636
ENSMUSG00000071181	3830408C21Rik	3.04232021987176	1.02244238733697	1.98632537225183	2.61534778645587	1.06188953540376	-0.0251755709308633	3.09560631707747
ENSMUSG00000071226	Cecr2	0.565349556942815	-0.126407257562367	0.905547302247619	0.896229216490576	1.20299123753227	-0.229458464702954	0.197343310464211
ENSMUSG00000071252	2210408I21Rik	0.273799924962216	-1.89359807461513	-0.0796655349695673	-0.379824640248797	-0.422093152604111	-0.537009579909336	-0.374961482836306
ENSMUSG00000071256	Zfp213	-0.651590796285104	0.216277291750368	-0.0697486250438049	0.568252992935943	0.502787832517611	0.493757990998657	0.424025565638819
ENSMUSG00000071266	Zfp946	-0.0408396884836628	0.50176217076969	0.0554372403053719	0.857297095100873	0.283901627759836	0.471651545871366	1.07696332145966
ENSMUSG00000071267	Zfp942	-0.884913472902366	-1.53332590015222	-0.572380955646903	0.407609449153373	-1.93967033240074	-1.58422835576939	0.506503437090348
ENSMUSG00000071291	Zfp58	-3.32192809488736	-2.38343904130919	-0.522606577165341	-0.69384510591042	1.35478049572696	-0.601025837237283	-3.32192809488736
ENSMUSG00000071302	Zfp1006	2.58088931797076	2.80703893724205	2.85824443703666	3.16305506754882	2.61269337333351	2.75829869935436	3.14378440855667
ENSMUSG00000071317	Bves	2.55242306149251	3.03548033683657	2.98412374862653	3.35278013141186	2.66432581926824	3.06723204119651	3.12688152892147
ENSMUSG00000071335	Mfsd4b3-ps	-0.403604836599035	-0.666104605005031	-0.114178895358442	-3.32192809488736	0.790839584430033	0.0604445026078594	-3.32192809488736
ENSMUSG00000071337	Tia1	2.37926662103045	2.52190705148	2.3528158588844	2.63222283969997	2.45038067194822	2.90722641592607	3.38754217717082
ENSMUSG00000071342	Lsmem1	2.80812017183455	2.87856095707186	2.41536333122394	3.3994917330554	2.68485553366044	2.35631540183295	3.01204280740041
ENSMUSG00000071347	C1qtnf9	1.86324943867124	2.65183056492662	2.49210083388624	2.4749769362599	2.99660043466222	2.54690087870905	2.78226219105762
ENSMUSG00000071350	Setdb2	-0.578184795385769	-1.00851098765619	0.0380540346011756	-0.482417908382369	0.269228286196427	-0.62623487455715	0.986046073868012
ENSMUSG00000071359	Tbpl1	2.4416720374881	1.86191884980555	2.24426723673374	2.00559975932603	2.31628565954542	2.26705032367153	1.61265351049974
ENSMUSG00000071369	Map3k5	0.987788710825741	-3.32192809488736	0.744086159613216	-0.000389580256741689	-3.32192809488736	-1.27074395603079	-3.32192809488736
ENSMUSG00000071379	Hpcal1	0.856164244878305	1.15305039835334	0.0378291949219383	2.71643652970825	0.602496788204965	1.82075204536069	2.1185152176377
ENSMUSG00000071415	Rpl23	4.72034320991987	4.91369524837254	5.76461839709743	5.35472884571953	5.08445674183827	5.26433558816523	4.7708726433008
ENSMUSG00000071424	Grid2	-0.897798766415655	-3.32192809488736	-2.42947489355779	-1.07056347169262	-3.32192809488736	-3.32192809488736	-0.0232477871880172
ENSMUSG00000071451	Psmg4	2.06818925877897	0.732139796219716	2.50702000625683	2.33250343592019	2.57218536436488	2.58016478456239	2.51685907849321
ENSMUSG00000071454	Dtnb	1.43351126615029	-0.249009399268624	0.738406415336622	1.95538050956545	-0.163497347296305	-0.607012223291466	1.46314217602932
ENSMUSG00000071456	1110002L01Rik	1.95112969998659	0.799176020799973	0.220336146690478	1.65308249453105	1.63694937161742	1.46939110430101	1.20454328773975
ENSMUSG00000071477	Zfp777	-0.151999887459632	-0.463573042507618	-3.32192809488736	0.843700099517973	0.0526704649321813	-0.130463353695981	-3.32192809488736
ENSMUSG00000071491	Vmn1r209	-1.00482956152659	-2.94661614159181	-1.56808826276873	-1.12533993435907	-2.62219880150069	-3.14669094369091	-0.227136339720654
ENSMUSG00000071497	Nutf2-ps1	4.77529363988005	5.09219483476102	5.20298438332569	5.50059442767407	5.17807006420802	5.73698522370206	5.80310981270058
ENSMUSG00000071528	Atp5mk	7.63802908541908	8.60572726623445	8.95056256302678	8.29959024987404	8.36706940233205	8.70470487003317	8.67605246635499
ENSMUSG00000071533	Pcnp	3.7374188538064	3.934559243978	3.88159336369436	4.16493708723236	3.73041378011851	4.04011276150293	4.29453047195197
ENSMUSG00000071540	3425401B19Rik	4.57248959847661	5.40567741627827	4.86645255255469	5.51687436027215	4.86377276878792	5.53847121084555	5.05941109097425
ENSMUSG00000071547	Nt5dc2	0.436274861993098	-1.1850312863821	-0.339891007565458	2.02136672371813	-0.271118214279502	-0.362004035689402	-0.326376643748695
ENSMUSG00000071591	4930521O11Rik	1.42372928974216	-3.32192809488736	-0.300933493055132	1.72184072112786	-0.698002721281533	-2.93233925741428	2.090723040148
ENSMUSG00000071604	Entrep1	1.05694415704988	1.49045049988333	1.87209432455668	1.0523894607308	1.40058984381213	0.90951813829778	0.323416188445287
ENSMUSG00000071632	2510002D24Rik	1.45618846996435	1.88746366244874	2.65058283242076	2.69002681105917	1.76501400921397	1.75605999009137	2.94471585552408
ENSMUSG00000071637	Cebpd	2.00225425228569	1.35150508421532	1.38951394868587	2.11880323167731	0.924042860994362	1.14510874195228	1.90069526798255
ENSMUSG00000071644	Eef1g	5.8628561223429	6.42694646832549	6.6045118211913	6.92086771484413	6.30086223931501	6.69523161891401	6.60024609599509
ENSMUSG00000071645	Tut1	1.09652567073203	0.622756092813725	1.27868123725062	1.28462191677843	0.730654735993666	1.14447193452138	1.66523766843962
ENSMUSG00000071646	Mta2	2.60217749309405	2.84526020504356	2.81463819243055	3.13577239910534	2.96614378255494	2.73143243258198	2.65864108479076
ENSMUSG00000071647	Eml3	0.166592055526152	1.86018255853964	-0.0176317210424878	1.02542007688637	1.08277070363544	0.798129337073688	0.554190981336185
ENSMUSG00000071648	Rom1	1.1276022465926	1.52577623550821	1.64783990948941	2.76781198199744	1.24534962134582	1.82595817079875	2.04864772756534
ENSMUSG00000071649	B3gat3	3.31035844504972	3.33054664044079	3.58226586930527	3.76185585492507	3.53053861807344	3.74148823565947	3.84175468600886
ENSMUSG00000071650	Ganab	1.48547010737227	1.69950321614434	1.17885930174113	2.42580838828323	0.969276132600039	1.57607365973666	1.5524813466815
ENSMUSG00000071652	Ints5	0.726831217032493	1.50001778870139	1.25714280889192	1.95863595145887	1.1346283860581	1.66230304350881	1.94696698622982
ENSMUSG00000071654	Uqcc3	3.49400002365105	4.03581866041587	4.43775167290401	4.78815916655762	3.96452422715642	4.45776427717496	4.27235768826053
ENSMUSG00000071655	Ubxn1	5.179011235478	5.84504199320181	5.95012909362222	6.29159823557811	5.8134438817471	6.069876758078	5.9679186785063
ENSMUSG00000071656	Lrrn4cl	0.61245724664218	1.45859041338563	1.69895053244219	4.16590213339847	0.489518273977999	1.66214487328012	2.28173593027929
ENSMUSG00000071657	Bscl2	2.60431475791782	1.81119232918496	2.18552850287238	3.07404381656294	2.06803409604212	2.18524906654143	2.85209394794393
ENSMUSG00000071659	Hnrnpul2	0.0807463369109901	-0.0510403921332217	0.393067978527609	0.158300830063242	-0.171011038133153	-0.222877007795711	-0.0279367556068958
ENSMUSG00000071660	Ttc9c	-1.2675032873023	-0.62702784932349	-0.984990643102725	0.679547207895395	0.117425093827393	0.596896034090769	0.295580804821531
ENSMUSG00000071662	Polr2g	3.66876009180478	4.129593946048	4.06514790176104	4.07353140836213	3.7887423942617	3.62291383946199	4.06703580456588
ENSMUSG00000071669	Snx29	1.06284564155121	0.69256556876284	1.15067924634442	1.31650955685268	0.912356314609051	1.17554184626234	1.92989133915974
ENSMUSG00000071708	Sms	3.70483490087914	3.89584857033699	4.5203659854659	4.41811733901555	3.21491496194694	4.13024270817745	4.21381252446826
ENSMUSG00000071713	Csf2rb	-0.505297671254883	-1.50776736450342	-1.89398944334677	1.14100632846317	-1.34098151940914	-1.33587765087597	-0.9074082553152
ENSMUSG00000071714	Csf2rb2	-0.69943577145142	-1.33716012751675	-1.0324329537213	0.417456672809556	-0.82923655552442	0.421473771089218	-0.542701999263207
ENSMUSG00000071748	Styx-ps	0.174508688368053	0.56667002498245	-0.620370166672315	-1.53661190858596	0.299971391365239	-0.208152596197027	1.06769240395523
ENSMUSG00000071753	Cdr1os	1.49291094124902	-3.27302234159832	-3.2573487101204	-1.55252871208362	-2.61855270677748	-3.32192809488736	-0.215346939305797
ENSMUSG00000071847	Apcdd1	-1.51395500740965	-2.89470812265113	-1.97711663769576	-1.37230352146826	-2.78648224922617	-2.47088071111321	-1.83463727380799
ENSMUSG00000071856	Mcc	-0.501124185112926	-0.208112598044198	-0.376796125041712	0.656608029226864	-0.846114264280363	-0.372415572841168	0.243067020097287
ENSMUSG00000071866	Ppia	4.95321755198651	3.97092670732905	4.11643379545061	4.48243851497433	3.90827078671385	3.61361804701939	4.31765948796295
ENSMUSG00000071984	Fndc1	-2.87148486601509	0.287423830153713	-1.12610492659219	3.32222684609571	-0.497453493968152	0.95724378446671	1.38989771263588
ENSMUSG00000072109	A530040E14Rik	0.970053325499469	-2.53869776338285	-0.994091295936636	1.00058417320447	-1.28005783793415	-2.263313738634	0.378662543456165
ENSMUSG00000072115	Ang	1.0763593340516	0.703274379707173	-1.37212052293966	1.06776123062236	-0.803521369032003	0.669620053915121	1.31517086959494
ENSMUSG00000072214	Septin5	-0.335102160062271	-0.479707505568222	-0.383401403397193	0.239549574637445	-1.31914637695362	-0.678475916288291	-0.442392874647814
ENSMUSG00000072235	Tuba1a	4.32193292790765	4.05806499789671	3.39929634986636	5.21794013830527	3.11452961052009	4.27101728300654	4.5209946868585
ENSMUSG00000072258	Taf1a	0.0972547980427397	-0.116257204900147	0.226912920967962	0.0976876484274258	-0.0679358041418404	0.918177830110878	0.100352007943212
ENSMUSG00000072294	Klf12	0.426375334716545	1.08951577764451	0.73755438211845	0.834420787067194	1.17406631918029	1.13435238662336	0.516888570605868
ENSMUSG00000072501	Phf20l1	2.84006738260295	2.70634599069739	3.0172198037053	2.94233789927377	2.70846073712661	2.67413926358039	2.91887372956401
ENSMUSG00000072568	Lratd2	-1.10802095391233	-0.120341278888264	-1.16843726818636	-0.583419642309532	-0.854059134368555	-0.429167941711771	-0.58392341323053
ENSMUSG00000072582	Ptrh2	0.639605409410189	0.288421171141904	1.09196584088513	0.744757860286003	0.673089620803426	1.06324199108763	0.491644820252284
ENSMUSG00000072620	Slfn2	-1.19272422224119	-0.123440227514876	-1.35308530939139	0.527858046172787	-0.60472876530607	-0.532693387736509	0.567324451113363
ENSMUSG00000072623	Zfp9	-0.106665750218509	0.258006277408161	0.215239975492765	0.584341046227405	-0.15308552068669	0.0899211347399419	0.429702724134595
ENSMUSG00000072640	Lyrm9	0.870333941760901	0.202894100593981	1.35418018382627	0.258684139259783	0.714800285241192	0.614939714839449	-0.0148960009761709
ENSMUSG00000072664	Ugt3a2	3.56603881175786	-3.32192809488736	1.59497890530076	4.60172901834661	-0.809235979471101	-3.32192809488736	4.17689710308483
ENSMUSG00000072676	Tmem254	-1.2531094112603	0.557808053918934	0.925919688469296	2.71349303156394	1.12520407464476	1.50265190041168	2.1482325922829
ENSMUSG00000072692	Rpl37rt	3.36967250840522	2.68816916618478	5.32535615430328	4.39128642061344	3.10190181987596	4.05408751946569	4.02169993480369
ENSMUSG00000072694	Gm57857	0.567561023214631	0.135088267812941	-0.512281109422656	2.07619854733888	0.16851495984764	-0.998800176783255	0.486319991065851
ENSMUSG00000072704	Smim10l1	5.33310163184681	5.46063114700262	5.76523615184796	5.51074825170989	5.26816884198442	5.59840498847258	5.73784251323699
ENSMUSG00000072707	Or2t1	-0.646021856992839	-2.37551163056687	-1.15047464663548	0.0638866895624864	-2.37844930017413	-2.4483589747252	0.24479939904021
ENSMUSG00000072720	Myo18b	2.67732669594478	3.50034100519387	3.23443203520128	3.52173635678532	3.25933486435717	3.40914283915109	3.79063078443128
ENSMUSG00000072761	Gm6712	3.41198301314043	0.912660594063455	1.96163147699074	3.04797367917574	0.79266547870281	0.0313782565082845	3.9996116824418
ENSMUSG00000072772	Grcc10	4.91197467700564	5.43880648733557	5.83221996719281	5.56832411148407	5.06652456026843	5.59360974595915	5.32348875142884
ENSMUSG00000072774	Zfp951	0.206085540829503	-1.66708473411977	-0.181061113540573	0.31634040608089	-0.613765143149766	-1.68697710101072	0.887706181154732
ENSMUSG00000072780	Vmn2r24	-0.167597648549286	-2.88736658301475	-1.5391253590046	-0.232201151299884	-2.0303540039682	-2.68381717686486	0.263587332961871
ENSMUSG00000072825	Cep170b	-2.85767806097596	-2.72486895759384	-0.201314051128719	-2.04239736915737	-0.0777214542962891	-3.32192809488736	1.21700731388597
ENSMUSG00000072844	G530011O06Rikx	-0.325658674016805	-2.27498309896096	-0.420897106687771	0.124288427252802	-2.0219449850123	-2.34240755192601	0.472457617521541
ENSMUSG00000072872	Rybp	0.652210205270307	-0.0746674125002429	-0.910282207425846	-0.240579944923729	-1.02902269138398	-0.163720347261626	-0.149355773931527
ENSMUSG00000072889	Nfxl1	-0.265200650996958	-1.2431235914661	-0.0745246026945606	0.737559573692052	-1.47905784632411	-2.94638259231605	0.688259150640785
ENSMUSG00000072893	4933439C10Rik	-0.0877057754804485	-0.89349622893079	-0.32889507346336	0.664821401617226	0.698045966932049	0.108442827201618	0.644674023720338
ENSMUSG00000072941	Sod3	-0.533647481428959	0.911551235807566	0.489703226186596	2.49931806704294	0.157154980987671	0.867665614317646	1.5328784661636
ENSMUSG00000072946	Ptgr2	3.04413581010482	4.12622530496709	3.8089509992094	4.08892541672835	3.59625405343012	4.41841463458714	4.25402737465308
ENSMUSG00000072964	Bhlhb9	-0.959292694955965	-0.961544151749046	-0.857403581834186	0.239748743093963	-3.32192809488736	-0.354964283410986	-2.39069890581816
ENSMUSG00000072969	Armcx5	-0.58465451820589	-0.171207586275933	-0.314662613704552	0.631333418635154	0.0582887844955725	-0.0275587827860152	0.277446834116742
ENSMUSG00000073002	Vamp5	3.36992902114292	4.63748580464395	4.12416077597957	4.17855020758831	4.76719501158041	4.79274860355292	4.10421176063423
ENSMUSG00000073062	Zxdb	-0.773207891346102	-1.78492034708648	-1.4898482422157	-1.95313181392723	-2.33023302243209	-1.42574151197343	-1.15223714962564
ENSMUSG00000073079	Srp54a	2.2885989421182	1.48636581904927	2.78128017948941	2.30553779345574	2.33539235570609	2.59995472435481	2.20849322509254
ENSMUSG00000073096	Lrrc61	2.19422639661225	2.25858796739867	1.75545634618083	1.87483826945991	1.84179483346159	2.61994608711002	2.46129306769761
ENSMUSG00000073125	Xlr3b	0.182462210621196	-0.501440709582156	-2.14845522368714	0.297342869580486	-0.154481848138941	-0.695367473196426	-2.41942997214985
ENSMUSG00000073131	Vma21	1.83216372549646	2.24377143070064	3.09037668660205	2.72899080933667	2.47472624043462	2.6864734098643	2.66363130801517
ENSMUSG00000073139	Tmem185a	1.53244613523166	1.72492307026661	2.01294404716608	2.23008555131587	2.24653000426796	2.7514350126626	1.98364486434888
ENSMUSG00000073147	5031425E22Rik	2.89023693700693	2.75122782316951	2.54458108463571	3.01583971929882	2.39157197518545	2.5614072819488	2.72772750161433
ENSMUSG00000073155	Stmp1	3.29204549249286	4.32772228157171	4.88561360358113	4.78289214319138	4.2007451539416	3.83077849024548	4.39814388489322
ENSMUSG00000073164	2410018L13Rik	0.280041723431063	-1.52556707188209	0.690527053535687	1.34957475891761	-0.130048073555434	-2.56764772103483	2.4145801826451
ENSMUSG00000073176	Zfp449	-0.961384019455534	-0.50030766847669	-0.492470205845533	-0.501832887818975	-0.974676316170828	-0.527890758187918	-0.893742815061865
ENSMUSG00000073236	2500004C02Rik	0.574530739883167	-0.590282135292762	0.0601345654842091	1.5405153613457	-0.433196533692473	-0.0270633030690646	0.986005285224738
ENSMUSG00000073375	Lrrc30	4.96193058590531	5.54008453810322	4.868948457212	5.17337440588961	4.76447970817691	5.31165223807791	5.52640186420524
ENSMUSG00000073409	H2-Q6	2.61311882277632	2.21461380852527	1.02351866891355	0.771707290103394	2.65844800821219	1.21807932973516	1.96366610061832
ENSMUSG00000073411	H2-D1	5.59988981837534	5.68412021881726	5.39411129448091	6.70765020958237	5.73204273614082	5.52645629606825	5.80416786591772
ENSMUSG00000073418	C4b	-0.485117258030048	-0.753368152751815	-1.02604053610011	4.05700379079975	-1.65535327130832	0.258578018219533	1.55906836473658
ENSMUSG00000073421	H2-Ab1	3.58562911224827	3.98026847168359	3.76890300494392	6.07998258505943	3.93607780550722	4.03022261839381	5.00818728242617
ENSMUSG00000073422	Hsd17b8	2.28235380417759	2.72792197891942	2.82776172207067	2.63106725388238	3.02903459378032	2.81924491724386	1.97304106413395
ENSMUSG00000073423	Zfp414	-0.147659112869998	0.788158644407853	-1.37736571298412	2.58136137130898	-0.662220413590689	0.583235041853068	0.494516992325235
ENSMUSG00000073435	Nme3	1.10697404406434	2.30717056574545	1.21443196719936	2.42540612924739	1.50141366687578	2.49935914648393	1.66582114965859
ENSMUSG00000073436	Eme2	0.103023545433035	1.12927774079345	1.06975165317673	1.90096338684281	1.83700589188651	0.384393580513954	1.37916235389147
ENSMUSG00000073448	Gm10509	-0.810166587347447	-1.22261942321416	-1.60860179804356	-0.0871018519832553	-0.691904783167942	-0.913672751967939	-0.849918701624169
ENSMUSG00000073468	Sft2d1	1.59454711640887	2.39652093975556	2.30398322260902	2.66936335508525	1.69242139515863	2.75542216204111	2.14743109736852
ENSMUSG00000073471	Rsph3a	2.13172084195385	2.71902042973744	2.36311050789274	2.90752774138401	1.75792315626635	3.21178786195875	2.28705940421571
ENSMUSG00000073478	D730003I15Rik	0.795768609872496	0.235493024081091	1.58657357209582	0.716263109838575	-0.701900103745918	-0.588723455209765	1.20624061338852
ENSMUSG00000073481	Mtarc2	2.29276025585591	3.03259335655252	1.73596055134319	1.80319685940357	1.85423906895603	2.29186254804654	3.76490533945568
ENSMUSG00000073489	Ifi204	-0.040639346428826	-0.368204693665817	-0.457648828202418	1.92169491109864	-0.354421914073748	-0.229167571829254	1.74050105518645
ENSMUSG00000073491	Ifi213	-0.354967973696656	-2.72221040155737	-1.47255727497052	-0.122106581132921	-1.55462500967521	-2.96811928162178	0.454804434305152
ENSMUSG00000073535	Gm5532	-0.602343778909637	1.15365878972431	0.46198109869895	-0.301939804551982	2.02695299461347	0.601161170176295	0.381021946877062
ENSMUSG00000073542	Cep76	0.476777758625282	0.404577280353282	-0.12929992362654	1.30821465263279	0.62033397538228	0.735935430736936	0.914567584912529
ENSMUSG00000073557	Ppp1r12b	2.60996742733316	3.26491589545702	2.28404144882142	2.74451548130023	2.21740444967841	2.4103337771376	3.39523380085776
ENSMUSG00000073563	Csnk1g3	0.722752786256568	0.994594929453491	0.513423030816698	1.59439137321776	0.698940312019865	1.29510115067106	1.6286821555285
ENSMUSG00000073599	Ecscr	1.55099421521768	2.11089371546692	2.06655491198242	1.90483704535094	1.85072142669141	2.33574820587621	2.16563028451241
ENSMUSG00000073600	Prob1	2.61045793926175	2.7687676380067	2.75803235320632	3.45857427193275	2.9258517245831	3.19061027770976	2.95092242770199
ENSMUSG00000073609	D2hgdh	0.467860615579339	0.80356348824946	1.61422548836833	0.673938981416462	1.42261192752349	1.45896463448983	0.436841974192579
ENSMUSG00000073616	Cops9	5.41357472178839	5.83292929543178	6.54328012808756	6.23394790286805	6.09727652372125	6.38403508957241	6.10350095479284
ENSMUSG00000073627	C130036L24Rik	0.513086431134161	-0.687063039934725	0.789654976226724	-0.59320213366716	-0.787338530815438	-0.139067386854927	1.12570796203207
ENSMUSG00000073639	Rab18	4.45666358079113	5.10101064605394	5.08972537605691	5.57208799225862	5.29592843235449	5.25395584492082	5.36681100395062
ENSMUSG00000073643	Wdfy1	1.20767174636813	1.65209315632467	1.39859225871935	1.25715125902617	0.706114978836868	1.47947323232161	0.44196677582701
ENSMUSG00000073664	Nbeal1	1.29513466110541	1.26610407822912	1.86823239495694	2.33252062171821	1.28526430542155	1.53245261865921	2.36453629443349
ENSMUSG00000073676	Hspe1	4.79124896570567	4.98236467350424	5.32297103880351	4.78298123054334	4.6053242394203	5.15202335865962	5.41087845321243
ENSMUSG00000073678	Pgap1	-1.30278842517152	-2.62713702885912	-0.817661110719155	-1.19513030153351	-2.15290104975255	-2.27590508721498	-0.650075418472463
ENSMUSG00000073680	Tmem88b	-0.86330198722278	-1.45570058849801	-1.82920835948839	-0.695077819487684	-0.789900451726839	-1.94131499744972	-0.870658946661884
ENSMUSG00000073700	Klhl21	4.80238706283259	4.82818879482829	4.75848051793151	4.9805876862534	4.68212339623912	4.98173700477679	5.00132148933421
ENSMUSG00000073702	Rpl31	5.08157730142652	4.79419032039301	5.28286195024061	5.19747408430109	4.34962521389359	4.98680869105774	5.39742389664361
ENSMUSG00000073725	Lmbrd1	2.66069067255483	2.48043213407105	2.59286888659865	2.9678912499408	1.91080632955606	2.65657348002787	2.68313790533108
ENSMUSG00000073755	5730409E04Rik	1.08914556949693	0.945174679877308	1.05371123380054	1.39155162940191	0.907023702130405	1.10089357213746	0.787777633565142
ENSMUSG00000073771	Btbd19	0.0171194751935149	1.13639418948791	0.958887950107095	1.0193396831392	0.646050187090321	-0.537914167080094	0.186702115191111
ENSMUSG00000073775	Kti12	2.54592736041	2.94997747837073	3.00872208401593	3.27719298131114	2.55914743420541	3.22387876485537	3.00546664122902
ENSMUSG00000073792	Alg6	0.983140642259304	0.880205134598274	1.13978838511507	1.6686633239083	1.40075213203577	1.21557858285	0.679638182070556
ENSMUSG00000073838	Tufm	4.27557968972951	5.52945854098715	5.28930737217027	5.73054627279038	5.15225652565221	5.56980227318736	5.55322820926208
ENSMUSG00000073867	AA474408	-2.16032414356784	-0.981494007817468	-1.47248120721524	-0.897973500872465	-1.69286528989645	-2.02111906988025	-0.44119947550965
ENSMUSG00000073888	Ccl27a	1.87952541813018	2.40471541792521	2.6152496055039	2.87013071273372	2.0680588681528	2.61381780620066	2.3344155318249
ENSMUSG00000073889	Il11ra1	2.78447068958293	3.35950669280339	2.96987932223441	3.81866550948535	3.0270593671103	3.50599023859375	2.7590957380137
ENSMUSG00000073893	Or5p52	-0.0367907643538834	-1.96853704664442	-0.735045683327191	-0.249182572705431	-1.10788102304249	-1.81721110234959	0.124242100163837
ENSMUSG00000073915	Or52e7	0.0514667700386064	-2.67447542483312	0.0844031222215711	0.150360804903951	-1.85415301772073	-2.85556722264907	0.57272962950616
ENSMUSG00000073924	Or52p1	-0.729207957955935	-2.57097006974982	-0.796738693482853	-0.385403220497933	-2.72732222084513	-2.27866059180041	-0.20488473907967
ENSMUSG00000073940	Hbb-bt	7.89412025170456	4.91500472705636	3.57078058041634	5.76855313107666	3.02707193306032	5.0030733164507	4.53886999498683
ENSMUSG00000073968	Trim68	1.12950987320819	1.12655399112837	0.632237499729731	1.71842344285789	0.990809676232546	1.10889039491499	1.18889777436396
ENSMUSG00000073973	Or52k2	0.442221636111288	-2.26065649685489	-0.403627737701726	0.761582293267858	-1.2154826161918	-2.8995551380414	1.16225193703633
ENSMUSG00000073985	Gm10602	-0.927496269565082	1.22113528639406	0.293000786703467	0.447560154435508	1.1886990549924	0.0601442520272604	1.15706247152861
ENSMUSG00000073987	Ggh	0.507513556799916	0.85018733782165	1.10175763555478	1.58555436516372	0.567301083862516	0.616187349169435	0.751228894546419
ENSMUSG00000074001	Klhl40	5.01512500110494	5.47089827447113	6.39401269222659	6.15392694690328	5.48702781306004	5.81690162722399	5.48092875777938
ENSMUSG00000074024	4632427E13Rik	1.38646112637532	1.07773931004577	1.58295864900938	1.70122433084802	1.74709560843925	1.40295678668972	2.11484040447517
ENSMUSG00000074030	Exoc8	0.485408278114758	0.518411258277956	0.423497496123716	0.972980796670224	0.680291946482169	1.06069904401507	0.699019407313272
ENSMUSG00000074063	Osgin1	1.79853955838456	2.20567808328756	2.37373756797078	2.42177293371047	1.60717547096951	3.20849260080895	3.82214051066651
ENSMUSG00000074064	Mlycd	4.79318980857801	5.21333238806625	5.40128381226944	5.18722754567457	5.23843405153316	5.45714743500209	5.44886775688697
ENSMUSG00000074088	Snrnp40	2.39629733879521	2.53143960385398	2.90651967912617	2.61113908669737	2.08120394228463	2.37929351851112	2.95032693724694
ENSMUSG00000074093	Svip	3.0987409144318	2.88331738834911	2.58913498691511	2.68920745142468	2.8714149151781	2.73334327629364	2.763626794068
ENSMUSG00000074102	Rbm15b	-0.498048327362071	-0.286758177703787	-0.58544444135338	-0.479057846324113	-0.976168394597597	-0.954461971069416	0.604577127397793
ENSMUSG00000074121	Ntf5	0.00460206276895658	1.12996479715967	0.617332339693553	1.62056013674197	0.73463115715628	1.38396357416965	1.14645190117476
ENSMUSG00000074129	Rpl13a	6.57940820676395	6.47293248514499	6.49510363872639	6.76003882799571	6.09178998918294	6.44035634888862	6.56683402458211
